0881.hk,ZHONGSHENG GROUP HOLDINGS LIMITED,67188500,67411500,67427000,67788000,67788000,68203000,68692500,67905126,67924626,68292626,68292626,68292626,68809626,70518126,71310626,71767626,72328626,72328626,72328626,73378126,73367126,73268626,73516126,73232126,73232126,73232126,72645626,72564626,72368626,72543126,72667626,72667626,72667626,72671626,73175126,72818126,73052126,73103126
0883.hk,CNOOC LIMITED,64583865,61332865,61193865,61173865,61173865,61296865,61121865,61293865,61642865,61714865,61714865,61714865,61598865,61712865,62772865,62496865,63485865,63485865,63485865,63030865,63165865,64595865,64978865,64498865,64498865,64498865,63416865,63285865,63753865,62708865,60458865,60458865,60458865,59921865,58394865,58436865,58225865,58617865
0884.hk,CIFI HOLDINGS (GROUP) CO,381707605,381439605,382253605,383083605,383083605,383549605,385157605,386213605,387013605,387241605,387241605,387241605,387439605,383499605,383669605,383077605,382251605,382251605,382251605,382359605,381803605,377673605,376609605,379699605,379699605,379699605,381483605,384695605,384115605,382233605,381305605,381305605,381305605,382983605,384961605,384401605,390119605,398635605
0885.hk,RENTIAN TECHNOLOGY HOLDINGS LIMITED,6720000,6720000,6720000,6720000,6720000,6710000,6710000,6710000,6710000,6700000,6700000,6700000,6700000,6700000,6570000,6570000,6570000,6570000,6570000,6570000,6570000,6570000,5940000,5940000,5940000,5940000,5940000,5740000,5740000,5740000,5740000,5740000,5740000,5740000,5670000,5670000,5670000,5670000
0895.hk,DONGJIANG ENVIRONMENTAL COMPANY LIMITED,30733884,31426484,31584884,31768084,31768084,32183484,32285684,32428484,32808084,32870484,32870484,32870484,32891684,33029484,33377284,33694884,33984284,33984284,33984284,34132684,34353484,34507484,34692084,35046084,35046084,35046084,35434884,35782084,36172884,36434884,36626484,36626484,36626484,36857284,37037084,37229884,37577684,37787284
0902.hk,HUANENG POWER INTERNATIONAL,626527386,629751386,629643386,634533386,634533386,635805386,636859386,638219386,650589386,645771386,645771386,645771386,646779386,644617386,642413386,629041386,617005386,617005386,617005386,607741386,601689386,605297386,594273386,607885386,607885386,607885386,636909386,642411386,644333386,649025386,655411386,655411386,655411386,658509386,659181386,660903386,654047386,654621386
0911.hk,QIANHAI HEALTH HOLDINGS LIMITED,1197557500,1196497500,1196492500,1195362500,1195362500,1195362500,1195355000,1195355000,1195075000,1194515000,1194515000,1194515000,1188307500,1188307500,1187127500,1187107500,1187057500,1187057500,1187057500,1187057500,1182860000,1175630000,1175510000,1175100000,1175100000,1175100000,1175092500,1175085000,1175085000,1175015000,1174015000,1174015000,1174015000,1173595000,1172595000,1172595000,1172595000,1172565000
0914.hk,ANHUI CONCH CEMENT COMPANY LIMITED,16841137,16809137,17524637,17516137,17516137,17400137,17770637,17788137,17761637,17766137,17766137,17766137,17718637,17675637,17620137,17259137,17214137,17214137,17214137,17203137,17167637,17366637,17381637,17328137,17328137,17328137,17300137,17328637,16986137,17274637,17268137,17268137,17268137,17326137,19573637,19469137,18849137,18795137
0916.hk,CHINA LONGYUAN POWER GROUP CORPORATION LIMITED,101743000,101352000,102633000,102107000,102107000,102274000,101600000,102259000,105269000,105340000,105340000,105340000,104388000,103569000,104680000,105193000,101433000,101433000,101433000,96629000,99501000,101040000,101154000,101724000,101724000,101724000,100799000,102662000,101650000,111262000,108556000,108556000,108556000,107547000,105451000,104802000,104802000,103332000
0921.hk,HISENSE KELON ELECTRICAL HOLDINGS COMPANY LIMITED,46962000,45246000,46560000,47334000,47334000,47719000,48586000,50315000,51379000,52709000,52709000,52709000,51368000,52610000,53593000,53764000,53333000,53333000,53333000,53660000,53709000,53284000,53568000,53305000,53305000,53305000,53400000,54022000,54669000,55526000,56074000,56074000,56074000,56850000,56687000,56802000,57056000,57055000
0931.hk,CHINA LNG GROUP LIMITED,98256000,100958000,104420000,107174000,107174000,111340000,110624000,110390000,110810000,110920000,110920000,110920000,110844000,110818000,110792000,110622000,110838000,110838000,110838000,110862000,109968000,110750000,110948000,111718000,111718000,111718000,111152000,111416000,111494000,111394000,111142000,111142000,111142000,112970000,112852000,112662000,113334000,112298000
0933.hk,BRIGHTOIL PETROLEUM (HOLDINGS) LIMITED,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000,25254000
0934.hk,SINOPEC KANTONS HOLDINGS LIMITED,118724000,118992000,118832000,119264000,119264000,118400000,118172000,117894000,117882000,117930000,117930000,117930000,118052000,117214000,117130000,117090000,117090000,117090000,117090000,115838000,115372000,115716000,115970000,116126000,116126000,116126000,116172000,115018000,114812000,115494000,116876000,116876000,116876000,117368000,117582000,118292000,119114000,119478000
0939.hk,CHINA CONSTRUCTION BANK CORPORATION,9359904488,9377727488,9381420488,9398201488,9398201488,9426834488,9439268488,9456740488,9463336488,9462274488,9462274488,9462274488,9479382488,9548739488,9554118488,9576242488,9589796488,9589796488,9589796488,9616633488,9616976488,9633961488,9646322488,9654659488,9654659488,9654659488,9687857488,9699844488,9737747488,9739491488,9781206488,9781206488,9781206488,9795764488,9845673488,9852576488,9862504488,9865869488
0941.hk,CHINA MOBILE LIMITED,25476244,25362244,25738744,25767744,25767744,25663244,25843744,25686244,25368744,25301744,25301744,25301744,25667244,25631244,25712244,25722244,25631107,25631107,25631107,25587107,25601107,25623107,25515107,25492107,25492107,25492107,25450607,25777607,25612107,25604607,25578107,25578107,25578107,24126107,24052107,24168607,24275607,24336607
0951.hk,CHAOWEI POWER HOLDINGS LIMITED,44627000,46111000,46574000,46528000,46528000,48835000,50522000,50529000,50529000,50824000,50824000,50824000,51000000,50913000,49534000,47697000,47880000,47880000,47880000,49820000,50145000,52342000,52533000,53118000,53118000,53118000,53204000,53619000,54155000,54458000,56815000,56815000,56815000,56977000,57519000,59950000,57738000,58783000
0958.hk,HUANENG RENEWABLES CORPORATION LIMITED,358774606,358512606,368816606,381856606,381856606,382794606,379472606,384444606,395418606,394110606,394110606,394110606,393002606,394174606,395596606,388814606,391234606,391234606,391234606,392276606,390144606,385950606,388586606,392208606,392208606,392208606,396200606,396390606,400982606,405962606,412906606,412906606,412906606,413294009,419572606,424894606,423844606,429992606
0960.hk,LONGFOR PROPERTIES CO,172092846,172154346,171278846,171143346,171143346,171313346,171396346,171544346,171549846,171545846,171545846,171545846,171554846,171659846,171364346,171783846,172992346,172992346,172992346,173360846,174041346,177828846,180315846,184975346,184975346,184975346,188039346,190540346,191194846,192298346,193366346,193366346,193366346,193660846,196039846,197858846,200037846,199753346
0966.hk,CHINA TAIPING INSURANCE HOLDINGS COMPANY LIMITED,297836249,299835649,301666849,300438049,300438049,301362249,302583849,307487249,308769449,314352049,314352049,314352049,317955649,320768449,325584849,325536849,327549049,327549049,327549049,328462049,329797649,329601049,328889249,328497649,328497649,328497649,331617849,334294849,336021249,341375049,341917849,341917849,341917849,345817849,349373849,352059049,353365049,357767049
0967.hk,SOUND GLOBAL LTD,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000,289000
0968.hk,XINYI SOLAR HOLDINGS LIMITED,70043662,72947662,72881662,72597662,72597662,72369662,72265662,70397662,70377662,67183662,67183662,67183662,67457662,67239662,66223662,66307662,66367662,66367662,66367662,66129662,64577662,64759662,64027662,64843662,64843662,64843662,67323662,69113662,70057662,71641662,76249662,76249662,76249662,77031662,79225662,80635662,81715662,82327662
0976.hk,CHIHO ENVIRONMENTAL GROUP LIMITED,92184000,92074000,92094000,92024000,92024000,91920000,91990000,91904000,91614000,91592000,91592000,91592000,91592000,91430000,91240000,91350000,91386000,91386000,91386000,91266000,91216000,90768000,90508000,90432000,90432000,90432000,90440000,89836000,89662000,89440000,89430000,89430000,89430000,89498000,89484000,89094000,89438000,89244000
0978.hk,CHINA MERCHANTS LAND LIMITED,38178000,38238000,38064000,38264000,38264000,38386000,38160000,38424000,38604000,38388000,38388000,38388000,38596000,38320000,38298000,38220000,37932000,37932000,37932000,37932000,37934000,37840000,37320000,37292000,37292000,37292000,37548000,39606000,40336000,39354000,39380000,39380000,39380000,39320000,39946000,41602000,43510000,44462000
0981.hk,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,555189800,569369300,579459700,589812200,589812200,601470700,603760800,607052200,612685200,618507700,618507700,618507700,627090200,637389900,645199300,648368200,661899200,661899200,661899200,678471100,700303500,710592600,721984600,722227000,722227000,722227000,729244000,732601600,756191400,758497200,772551800,772551800,772551800,793409201,784894901,798159401,788858501,789312401
0991.hk,DATANG INTERNATIONAL POWER GENERATION CO,281122000,280636000,280412000,280260000,280260000,280064000,280538000,279718000,273856000,273016000,273016000,273016000,271824000,270732000,270174000,268556000,267222000,267222000,267222000,272010000,277280000,281382000,283832000,289798000,289798000,289798000,297772000,302494000,305112000,299114000,298330000,298330000,298330000,294628000,293242000,290008000,287224000,285914000
0992.hk,LENOVO GROUP LIMITED,215158893,214830893,213934893,213286893,213286893,207066893,204394893,204182893,204340893,204562893,204562893,204562893,204200893,204054893,203984893,203896893,203492893,203492893,203492893,203538893,202852893,202670893,202838893,202642893,202642893,202642893,207138893,207652893,207724893,207328893,206450893,206450893,206450893,209240893,208272893,207742893,207404893,207906893
0995.hk,ANHUI EXPRESSWAY COMPANY LIMITED,46598000,46172000,45364000,45508000,45508000,45518000,45292000,45106000,45292000,45264000,45264000,45264000,45486000,45510000,45596000,45254000,44682000,44682000,44682000,44312000,43426000,43242000,42836000,42946000,42946000,42946000,42526000,42400000,42250000,42004000,41418000,41418000,41418000,41172000,41074000,41070000,41164000,41378000
0996.hk,CARNIVAL GROUP INTERNATIONAL HOLDINGS LIMITED,47732500,51512500,55332500,54852500,54852500,53872500,55672500,57012500,56572500,56422500,56422500,56422500,55282500,55252500,57512500,56732500,56932500,56932500,56932500,56582500,56612500,57172500,55552500,57342500,57342500,57342500,57812500,57502500,56142500,54582500,54572500,54572500,54572500,54422500,50352500,48252500,47712500,48012500
0998.hk,CHINA CITIC BANK CORPORATION LIMITED,2642116800,2644742800,2647959800,2658602800,2658602800,2678079800,2683780800,2691881800,2696185800,2694492800,2694492800,2694492800,2706948800,2708878800,2715834800,2734766800,2752736800,2752736800,2752736800,2756605800,2761292800,2776558800,2784601800,2800185800,2800185800,2800185800,2807487800,2815531800,2824889800,2832934800,2849227800,2849227800,2849227800,2859700800,2854322800,2866276800,2870263800,2865464800
1030.hk,FUTURE LAND DEVELOPMENT HOLDINGS LIMITED,397286000,399408000,399408000,393482000,393482000,394530000,396184000,398562000,399744000,399552000,399552000,399552000,399672000,400852000,404004000,403170000,403076000,403076000,403076000,400848000,400078000,401466000,401446000,397034000,397034000,397034000,393638000,389184000,387558000,384738000,380860000,380860000,380860000,379726000,370928000,362530000,361934000,359730000
1031.hk,KINGSTON FINANCIAL GROUP LIMITED,1300000,1836000,1924000,2088000,2088000,2002000,1656000,1630000,1048000,1060000,1060000,1060000,1612000,2028000,1658000,1960000,2472000,2472000,2472000,2586000,2942000,2784000,3070000,3228000,3228000,3228000,3518000,3474000,3692000,3440000,3316000,3316000,3316000,3412000,3080000,2978000,2554000,2850000
1033.hk,SINOPEC OILFIELD SERVICE CORPORATION,311402000,313110000,317190000,318468000,318468000,316250000,317120000,318532000,322194000,324714000,324714000,324714000,330170000,331046000,328498000,329356000,333848000,333848000,333848000,337606000,335676000,338482000,340406000,340028000,340028000,340028000,339098000,341008000,341016000,342994000,346000000,346000000,346000000,347846000,351078000,351608000,352498000,355416000
1038.hk,CK INFRASTRUCTURE HOLDINGS LIMITED,7211500,7216500,7215000,7214500,7214500,7211500,7212500,7255000,7292000,7301000,7301000,7301000,7297500,7297500,7282000,7283500,7194000,7194000,7194000,7079500,7079000,7080000,7061000,7049000,7049000,7049000,7039000,7040500,7037500,7010000,7000000,7000000,7000000,6988000,6988000,6990500,6987000,6982000
1044.hk,HENGAN INTERNATIONAL GROUP COMPANY LIMITED,5983581,5977081,5781081,5782081,5782081,5765581,5709581,5710081,5709081,5651581,5651581,5651581,5648081,5647581,5775581,5750581,5710675,5710675,5710675,5791175,5758675,5971175,5937675,5882175,5882175,5882175,6362675,6819675,6978675,6888675,6890675,6890675,6890675,6888675,6883175,7210675,7426175,7424675
1052.hk,YUEXIU TRANSPORT INFRASTRUCTURE LIMITED,4332000,4332000,4348000,4348000,4348000,4350000,4368000,4426000,4480000,4492000,4492000,4492000,4420000,4422000,4424000,4426000,4434000,4434000,4434000,4434000,4422000,4400000,4400000,4402000,4402000,4402000,4412000,4412000,4412000,4398000,4350000,4350000,4350000,4182000,4182000,4184000,4184000,4342000
1053.hk,CHONGQING IRON & STEEL COMPANY LIMITED,79940000,79936000,79936000,79902000,79902000,79902000,79898000,79898000,79898000,79888000,79888000,79888000,79586000,79580000,79548000,79490000,79452000,79452000,79452000,79356000,79058000,79018000,79018000,78920000,78920000,78920000,78920000,78912000,78912000,78912000,78912000,78912000,78912000,78790000,78526000,78526000,78516000,78446000
1055.hk,CHINA SOUTHERN AIRLINES COMPANY LIMITED,534453097,533967097,535513097,523269097,523269097,522061097,521587097,522133097,521155097,518155097,518155097,518155097,512063097,518553097,521083097,519073097,512054097,512054097,512054097,519234097,521748097,529224097,532532097,539320097,539320097,539320097,537606097,545692097,551154097,565462097,596772097,596772097,596772097,615052097,635254097,632444097,634988097,643972497
1057.hk,ZHEJIANG SHIBAO COMPANY LIMITED,11689000,11759000,11991000,12043000,12043000,11682000,11172000,10819000,10769000,10056000,10056000,10056000,10260000,10288000,9882000,9626000,9324000,9324000,9324000,9292000,9278000,9147000,9237000,9365000,9365000,9365000,9215000,9415000,9357000,9247000,9374000,9374000,9374000,9142000,8942000,8748000,8648000,8612000
